"Case","OCC_DATE","OCC_YEAR","OCC_Month","OCC_QTR","CASE_STATUS_DESC","UCR","UCR_EXT_CODE","OFFENSE_DESC","Bias Type","LOC_CODE","Location_Description","DeIdentifiedLocation","X_COORDINATE","Y_COORDINATE"
"2020593741","2020-10-04",2020,10,4,"INACTIVE","2999","1","CRIMINAL MISCHIEF - MTR VEH","ANTI-GAY (MALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","22ND ST/ STOUT ST",3144576,1699006
"2020590203","2020-10-02",2020,10,4,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","5309","0","HARASSMENT","ANTI-GAY (MALE)","20","RESIDENCE/HOME","1100 BLOCK N BELLAIRE ST",3158168,1692419
"2020562842","2020-09-18",2020,9,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5309","0","HARASSMENT","ANTI-HISPANIC OR LATINO","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","4300 BLOCK N ANDES ST",3204703,1708250
"2020551672","2020-09-13",2020,9,3,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","1313","0","ASSAULT - SIMPLE","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","E 14TH AVE / N CORONA ST",3147888,1694278
"2020543836","2020-09-04",2020,9,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1316","0","THREATS TO INJURE","ANTI-GAY (MALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","100 BLOCK N DELAWARE ST",3142714,1687068
"2020525002","2020-08-30",2020,8,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-GAY (MALE)","3","BAR/NIGHT CLUB","2000 BLOCK N BROADWAY ST",3144179,1698444
"2020525002","2020-08-30",2020,8,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-GAY (MALE)","3","BAR/NIGHT CLUB","2000 BLOCK N BROADWAY ST",3144179,1698444
"2020525002","2020-08-30",2020,8,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-GAY (MALE)","3","BAR/NIGHT CLUB","2000 BLOCK N BROADWAY ST",3144179,1698444
"2020512668","2020-08-23",2020,8,3,"INACTIVE - EARLY CASE CLOSURE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","5700 BLOCK E MEXICO AVE",3163235,1675423
"2020504615","2020-08-18",2020,8,3,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","5399","0","PUBLIC PEACE OTHER","ANTI-JEWISH","4","CHURCH/SYNAGOGUE/TEMPLE/MOSQUE","3600 BLOCK S IVANHOE ST",3162866,1662139
"2020498106","2020-08-17",2020,8,3,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-HISPANIC OR LATINO","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","5100 BLOCK W CUSTER PL",3125935,1682359
"2020487763","2020-08-09",2020,8,3,"INACTIVE","2999","1","CRIMINAL MISCHIEF - MTR VEH","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","4800 BLOCK E HALE PKWY",3159992,1692119
"2020475952","2020-08-05",2020,8,3,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","20","RESIDENCE/HOME","3500 BLOCK ROCKMONT DR",3140355,1703205
"2020471388","2020-08-01",2020,8,3,"INACTIVE","2305","0","THEFT - ITEMS FROM VEHICLE","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","600 BLOCK S MONACO ST",3165353,1682072
"2020461765","2020-07-31",2020,7,3,"INACTIVE","2999","1","CRIMINAL MISCHIEF - MTR VEH","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","7800 BLOCK E 35TH AVE",3169222,1704538
"2020458448","2020-07-29",2020,7,3,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-WHITE","1","AIR/BUS/TRAIN TERMINAL","E COLFAX AVE / N VINE ST",3151229,1694870
"2020484908","2020-07-28",2020,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","20400 BLOCK E 42ND AVE",3210761,1707804
"20205002847","2020-07-26",2020,7,3,"INACTIVE","5309","0","HARASSMENT","ANTI-JEWISH","50","PARK/PLAYGROUND","10400 BLOCK E YALE AVE",3177926,1669102
"2020461715","2020-07-24",2020,7,3,"INACTIVE","2399","0","THEFT - OTHER","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","4","CHURCH/SYNAGOGUE/TEMPLE/MOSQUE","3700 BLOCK W 50TH AVE",3130379,1712146
"2020431745","2020-07-15",2020,7,3,"INACTIVE","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","E 56TH AVE / PENA BLVD OUTBOUND",3200257,1716481
"2020426946","2020-07-13",2020,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-HISPANIC OR LATINO","50","PARK/PLAYGROUND","1500 BLOCK E 8TH AVE",3150115,1692254
"2020425378","2020-07-13",2020,7,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-TRANSGENDER","20","RESIDENCE/HOME","10700 BLOCK E DARTMOUTH AVE",3179637,1665333
"2020406287","2020-07-04",2020,7,3,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","1200 BLOCK S QUEBEC WAY",3168053,1678466
"2020400052","2020-06-30",2020,6,2,"INACTIVE - PENDING LAB ANALYSIS RESULTS","1314","2","WEAPON - FIRE INTO OCC BLDG","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","20","RESIDENCE/HOME","4700 BLOCK N ARGONNE ST",3206176,1710872
"2020382809","2020-06-23",2020,6,2,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","7","CONVENIENCE STORE","1000 BLOCK N FEDERAL BLVD",3133697,1692313
"2020357923","2020-06-11",2020,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-ASIAN","1","AIR/BUS/TRAIN TERMINAL","1700 BLOCK WYNKOOP ST",3140598,1699567
"2020358521","2020-06-11",2020,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-WHITE","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK N BROADWAY ST",3144205,1692615
"2020353662","2020-06-09",2020,6,2,"INACTIVE","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","16TH ST / CHAMPA ST",3142299,1697200
"2020345429","2020-06-04",2020,6,2,"INACTIVE","1205","0","ROBBERY - STREET","ANTI-TRANSGENDER","20","RESIDENCE/HOME","1500 BLOCK N UINTA ST",3170798,1695285
"2020337277","2020-05-31",2020,5,2,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-WHITE","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","E COLFAX AVE / N WASHINGTON ST",3146588,1694851
"2020321119","2020-05-24",2020,5,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","1","AIR/BUS/TRAIN TERMINAL","1600 BLOCK CHESTNUT PL",3139624,1699892
"2020310887","2020-05-17",2020,5,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","3400 BLOCK W 13TH AVE",3131376,1693451
"2020301260","2020-05-16",2020,5,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","2007","0","ARSON - OTHER","ANTI-LESBIAN (FEMALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","25TH ST / ARAPAHOE ST",3144837,1700753
"20205002113","2020-05-13",2020,5,2,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","1316","0","THREATS TO INJURE","ANTI-ASIAN","20","RESIDENCE/HOME","2400 BLOCK E ASBURY AVE",3152685,1673045
"20205002113","2020-05-13",2020,5,2,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","1316","0","THREATS TO INJURE","ANTI-ASIAN","20","RESIDENCE/HOME","2400 BLOCK E ASBURY AVE",3152685,1673045
"20206005469","2020-05-11",2020,5,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-JEWISH","20","RESIDENCE/HOME","900 BLOCK E 22ND AVE",3147657,1698401
"20206005175","2020-05-05",2020,5,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-WHITE","20","RESIDENCE/HOME","700 BLOCK N INCA ST",3141235,1690422
"20205001786","2020-04-29",2020,4,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-MULTIPLE RACES, GROUP","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK S ACOMA ST",3143814,1678738
"2020256601","2020-04-27",2020,4,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-ARAB","20","RESIDENCE/HOME","1100 BLOCK N BROADWAY ST",3144056,1692892
"2020256601","2020-04-27",2020,4,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-ARAB","20","RESIDENCE/HOME","1100 BLOCK N BROADWAY ST",3144056,1692892
"2020258164","2020-04-22",2020,4,2,"INACTIVE","5309","0","HARASSMENT","ANTI-JEWISH","20","RESIDENCE/HOME","1600 BLOCK N ZENOBIA ST",3126046,1696009
"2020248728","2020-04-21",2020,4,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-JEWISH","5","COMMERCIAL/OFFICE BUILDING","4900 BLOCK N LOWELL BLVD",3130697,1711992
"2020227121","2020-04-14",2020,4,2,"INACTIVE","2007","0","ARSON - OTHER","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","20","RESIDENCE/HOME","3500 BLOCK E 11TH AVE",3155880,1692632
"2020224330","2020-04-13",2020,4,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","20","RESIDENCE/HOME","3400 BLOCK W 13TH AVE",3131376,1693451
"2020210990","2020-04-07",2020,4,2,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","2300 BLOCK S UNIVERSITY BLVD",3152288,1670886
"2020275995","2020-04-04",2020,4,2,"INACTIVE","5309","0","HARASSMENT","ANTI-MULTIPLE RACES, GROUP","20","RESIDENCE/HOME","5100 BLOCK N RALEIGH ST",3128930,1712964
"2020190439","2020-03-29",2020,3,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","14","HOTEL/MOTEL/ETC.","12100 BLOCK E 45TH AVE",3183922,1708740
"2020190439","2020-03-29",2020,3,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","14","HOTEL/MOTEL/ETC.","12100 BLOCK E 45TH AVE",3183922,1708740
"20205001242","2020-03-27",2020,3,1,"REFERRED TO OTHER AGENCY","5309","0","HARASSMENT","ANTI-JEWISH","5","COMMERCIAL/OFFICE BUILDING","500 BLOCK N LOGAN ST",3145520,1689533
"2020175019","2020-03-21",2020,3,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-WHITE","50","PARK/PLAYGROUND","10400 BLOCK E YALE AVE",3177926,1669102
"2020150343","2020-03-09",2020,3,1,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-GAY (MALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1400 BLOCK N PEARL ST",3146175,1694550
"2020131013","2020-02-29",2020,2,1,"AT LARGE FILING/WARRANT/ATT TO LOCATE COMPLETED","1315","0","AGGRAVATED ASSAULT","ANTI-TRANSGENDER","20","RESIDENCE/HOME","3500 BLOCK N LOCUST ST",3164619,1704705
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020126566","2020-02-27",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","4600 BLOCK N PEORIA ST",3183945,1710032
"2020118562","2020-02-23",2020,2,1,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1315","0","AGGRAVATED ASSAULT","ANTI-GAY (MALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1500 BLOCK N PEARL ST",3146230,1694943
"2020102745","2020-02-16",2020,2,1,"INACTIVE","5309","0","HARASSMENT","ANTI-ASIAN","21","RESTAURANT","4700 BLOCK N YAMPA ST",3203807,1710931
"2020102139","2020-02-16",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1600 BLOCK CALIFORNIA ST",3142951,1696731
"202095672","2020-02-13",2020,2,1,"ARREST/CITATION - NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","700 BLOCK E 20TH AVE",3146910,1697792
"202072081","2020-02-01",2020,2,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-TRANSGENDER","50","PARK/PLAYGROUND","1000 BLOCK N OSAGE ST",3138992,1692468
"202062578","2020-01-28",2020,1,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","2","MENACING - FELONY W/WEAP","ANTI-BLACK OR AFRICAN AMERICAN","18","PARKING LOT/GARAGE","3300 BLOCK S HAVANA ST",3178100,1665416
"20208001435","2020-01-09",2020,1,1,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","1","AIR/BUS/TRAIN TERMINAL","8700 BLOCK PENA BLVD",3231994,1736921
"20209747","2020-01-05",2020,1,1,"INACTIVE","5309","0","HARASSMENT","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","9800 BLOCK E VASSAR DR",3176865,1669346
"20208066","2020-01-04",2020,1,1,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5309","0","HARASSMENT","ANTI-HISPANIC OR LATINO","20","RESIDENCE/HOME","12200 BLOCK E ALBROOK DR",3184198,1710930
"2019789616","2019-12-15",2019,12,4,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1316","0","THREATS TO INJURE","ANTI-JEWISH","4","CHURCH/SYNAGOGUE/TEMPLE/MOSQUE","400 BLOCK S HOLLY ST",3162633,1683655
"2019774653","2019-12-08",2019,12,4,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","2900 BLOCK W VASSAR AVE",3133929,1669292
"2019771611","2019-12-06",2019,12,4,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-AMERICAN INDIAN OR ALASKAN NATIVE","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","3500 BLOCK N FOREST ST",3161181,1704396
"2019749309","2019-11-25",2019,11,4,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5309","0","HARASSMENT","ANTI-BLACK OR AFRICAN AMERICAN","1","AIR/BUS/TRAIN TERMINAL","E COLFAX AVE / N DOWNING ST",3148176,1694866
"2019743259","2019-11-22",2019,11,4,"ARREST/CITATION - NOT PRESENTED/REFUSED BY DA","5312","0","DISTURBING THE PEACE","ANTI-TRANSGENDER","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","W 9TH AVE / N MARIPOSA ST",3139833,1691349
"2019741419","2019-11-16",2019,11,4,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","1","AIR/BUS/TRAIN TERMINAL","8200 BLOCK E SMITH RD",3170985,1705994
"2019717268","2019-11-10",2019,11,4,"ARREST/CITATION - NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-GAY (MALE)","20","RESIDENCE/HOME","2000 BLOCK N BROADWAY ST",3144077,1698621
"2019658555","2019-10-10",2019,10,4,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","5309","0","HARASSMENT","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","52","SCHOOL - COLLEGE/UNIVERSITY","100 BLOCK S PEARL ST",3146205,1685249
"20198050898","2019-10-06",2019,10,4,"REFUSED BY DA - OTHER REASON","5309","0","HARASSMENT","ANTI-HISPANIC OR LATINO","1","AIR/BUS/TRAIN TERMINAL","8400 BLOCK PENA BLVD",3231977,1735292
"2019641895","2019-10-05",2019,10,4,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5309","0","HARASSMENT","ANTI-ISLAMIC (MUSLIM)","20","RESIDENCE/HOME","1200 BLOCK N WILLIAMS ST",3150027,1693621
"2019627213","2019-09-30",2019,9,3,"INACTIVE","1315","2","MENACING - FELONY W/WEAP","ANTI-JEWISH","14","HOTEL/MOTEL/ETC.","400 BLOCK S COLORADO BLVD",3157152,1683295
"2019627213","2019-09-30",2019,9,3,"INACTIVE","1315","2","MENACING - FELONY W/WEAP","ANTI-JEWISH","14","HOTEL/MOTEL/ETC.","400 BLOCK S COLORADO BLVD",3157152,1683295
"2019625231","2019-09-29",2019,9,3,"ARREST/CITATION - NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","25","OTHER/UNKNOWN","S PLATTE RIVER DR / W MISSISSIPPI AVE",3142682,1679036
"2019619239","2019-09-26",2019,9,3,"INACTIVE","2999","0","CRIMINAL MISCHIEF - OTHER","ANTI-BLACK OR AFRICAN AMERICAN","53","SCHOOL - ELEMENTARY/SECONDARY","2200 BLOCK S FEDERAL BLVD",3133499,1671467
"2019616245","2019-09-24",2019,9,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","5309","0","HARASSMENT","ANTI-OTHER RELIGION","53","SCHOOL - ELEMENTARY/SECONDARY","1600 BLOCK N ESPLANADE PKWY",3152941,1695469
"2019604217","2019-09-21",2019,9,3,"INACTIVE","1313","0","ASSAULT - SIMPLE","ANTI-GAY (MALE)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1400 BLOCK N OSAGE ST",3139074,1694729
"2019598116","2019-09-18",2019,9,3,"REFUSED BY DA - NO LIKELIHOOD OF CONVICTION","5309","0","HARASSMENT","ANTI-BLACK OR AFRICAN AMERICAN","20","RESIDENCE/HOME","21300 BLOCK E 40TH PL",3213713,1706834
"2019589508","2019-09-15",2019,9,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","18","PARKING LOT/GARAGE","800 BLOCK E COLFAX AVE",3147163,1694768
"2019603801","2019-09-15",2019,9,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1315","0","AGGRAVATED ASSAULT","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","700 BLOCK 24TH ST",3145417,1699491
"2019575947","2019-09-09",2019,9,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5312","0","DISTURBING THE PEACE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1500 BLOCK STOUT ST",3142399,1696651
"2019539585","2019-08-24",2019,8,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","2999","1","CRIMINAL MISCHIEF - MTR VEH","ANTI-HISPANIC OR LATINO","18","PARKING LOT/GARAGE","3500 BLOCK S YOSEMITE ST",3172817,1662872
"2019519418","2019-08-15",2019,8,3,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-OTHER RACE/ETHNICITY/ANCESTRY","50","PARK/PLAYGROUND","8300 BLOCK E PRAIRIE MEADOW DR",3170993,1714671
"2019508842","2019-08-12",2019,8,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","1315","0","AGGRAVATED ASSAULT","ANTI-HISPANIC OR LATINO","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","900 BLOCK N SANTA FE DR",3141096,1691606
"2019476827","2019-07-29",2019,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","5309","0","HARASSMENT","ANTI-GAY (MALE)","20","RESIDENCE/HOME","1000 BLOCK N GRANT ST",3145299,1692029
"2019513834","2019-07-25",2019,7,3,"VIC REFUSES TO COOP-NOT PRESENTED/REFUSED BY DA","5309","0","HARASSMENT","ANTI-OTHER RACE/ETHNICITY/ANCESTRY","5","COMMERCIAL/OFFICE BUILDING","2500 BLOCK W ALAMEDA AVE",3135780,1684429
"2019446483","2019-07-16",2019,7,3,"ARREST/CITATION - NOT PRESENTED/REFUSED BY DA","1313","0","ASSAULT - SIMPLE","ANTI-HISPANIC OR LATINO","53","SCHOOL - ELEMENTARY/SECONDARY","900 BLOCK N ELATI ST",3142169,1691669
"2019429751","2019-07-09",2019,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-HISPANIC OR LATINO","6","CONSTRUCTION SITE","4100 BLOCK E 10TH AVE",3157692,1692006
"2019428398","2019-07-08",2019,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1315","0","AGGRAVATED ASSAULT","ANTI-BLACK OR AFRICAN AMERICAN","1","AIR/BUS/TRAIN TERMINAL","1300 BLOCK N FEDERAL BLVD",3133688,1693632
"2019416209","2019-07-03",2019,7,3,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1313","0","ASSAULT - SIMPLE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","500 BLOCK N BROADWAY ST",3144034,1689521
"2019412222","2019-06-30",2019,6,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-OTHER CHRISTIAN","4","CHURCH/SYNAGOGUE/TEMPLE/MOSQUE","4300 BLOCK N CLAYTON ST",3153523,1708525
"2019416045","2019-06-30",2019,6,2,"MUNICIPAL WARRANT ISSUED","1316","0","THREATS TO INJURE","ANTI-HISPANIC OR LATINO","20","RESIDENCE/HOME","4800 BLOCK N QUENTIN ST",3183936,1711596
"2019406336","2019-06-29",2019,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK N DECATUR ST",3134267,1693018
"2019406336","2019-06-29",2019,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK N DECATUR ST",3134267,1693018
"2019406336","2019-06-29",2019,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK N DECATUR ST",3134267,1693018
"2019406336","2019-06-29",2019,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","1316","0","THREATS TO INJURE","ANTI-BLACK OR AFRICAN AMERICAN","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","1100 BLOCK N DECATUR ST",3134267,1693018
"2019401517","2019-06-27",2019,6,2,"ACCEPTED BY DA - ARREST MADE OR CITATION ISSUED","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","24","SPECIALTY STORE","4200 BLOCK N TENNYSON ST",3128206,1707551
"2019402925","2019-06-27",2019,6,2,"INACTIVE","2999","2","CRIMINAL MISCHIEF - GRAFFITI","ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER (MIXED GROUP)","13","HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK","900 BLOCK N HARRISON ST",3156903,1691597
